Shannon_entropy,Block-frequency,Chi-square,Label,Filetype
7.682072327,0,76610.56383,0,docx-password
7.492169969,0,83304.27273,0,docx-password
7.75160202,0,3532359.738,0,docx-password
7.974657656,0,20369.98671,0,docx-password
7.63409679,0,75074.97403,0,docx-password
7.601856723,0,79978.10959,0,docx-password
7.40026129,0,94061.97959,0,docx-password
7.502407228,0,93187.90323,0,docx-password
7.416382286,0,92190.88,0,docx-password
7.424713751,0,103838.8929,0,docx-password
7.704594621,0,80927.87037,0,docx-password
7.568060672,0,95910.92105,0,docx-password
7.559222072,0,97438.21333,0,docx-password
7.456844159,0,157295.9762,0,docx-password
7.900217294,0,33476.32161,0,docx-password
7.859934564,0,337562.3408,0,docx-password
7.789688588,0,56374.78862,0,docx-password
7.996360501,0,18786.03694,0,docx-password
7.99579156,0,17161.29505,0,docx-password
7.827760018,0,43974.07874,0,docx-password
7.638408418,0,73765.1039,0,docx-password
7.860989788,0,47051.71348,0,docx-password
7.924586401,0,532693.8705,0,docx-password
7.458239097,0,100109.2542,0,docx-password
7.649281666,0,81580.94253,0,docx-password
7.628946954,0,75431.76316,0,docx-password
7.565416837,0,74336.70492,0,docx-password
7.944751356,0,26276.17718,0,docx-password
7.948424837,0,48783.16957,0,docx-password
7.272686629,0,8988039.987,0,dwg
7.309605364,0,4882112.79,0,dwg
7.340724918,0,9781142.729,0,dwg
7.231502315,0,16818621.73,0,dwg
7.119298027,0,9283166.112,0,dwg
7.263067445,0,8246947.045,0,dwg
7.381378467,0,3378566.075,0,dwg
7.526531922,0,3330183.2,0,dwg
7.383127428,0,7923845.851,0,dwg
7.373541425,0,12835698.33,0,dwg
7.318390698,0,3685099.952,0,dwg
7.192230575,0,20666104.71,0,dwg
7.327798721,0,5467232.028,0,dwg
7.309809474,0,5040375.884,0,dwg
7.573871383,0,4386592.679,0,dwg
7.417182781,0,2954075.133,0,dwg
6.695164976,0,36655481.87,0,dwg
7.351221722,0,3876713.881,0,dwg
7.257908147,0,15251102.4,0,dwg
7.398811826,0,5111393.127,0,dwg
7.364272857,0,3462739.939,0,dwg
7.368548699,0,4509815.871,0,dwg
7.160644573,0,13168081.13,0,dwg
7.44275738,0,5292719.978,0,dwg
7.172274155,0,9531502.288,0,dwg
7.070700215,0,14801949.22,0,dwg
7.532294014,0,7901830.769,0,dwg
7.088884464,0,14677021.12,0,dwg
7.261258107,0,7325903.839,0,dwg
7.075154355,0,11185328.28,0,dwg
7.328263964,0,3085438.751,0,dwg
7.460423212,0,5813178.648,0,dwg
7.462859299,0,3152105.547,0,dwg
7.344020005,0,4854978.899,0,dwg
7.308483475,0,10726713.54,0,dwg
7.451229274,0,4593427.075,0,dwg
7.467162062,0,3623453.041,0,dwg
7.391497886,0,9769364.793,0,dwg
7.288263079,0,5644838.595,0,dwg
7.155339845,0,10588374.69,0,dwg
7.479202791,0,4837159.483,0,dwg
7.427836213,0,3903907.986,0,dwg
7.272596693,0,6166328.067,0,dwg
7.474642206,0,3718002.895,0,dwg
7.194820296,0,11936440.75,0,dwg
7.371511873,0,4126111.572,0,dwg
7.464373802,0,5261702.274,0,dwg
6.719214756,0,35846226.17,0,dwg
7.232181198,0,6642581.311,0,dwg
7.429608665,0,6418119.945,0,dwg
7.386569801,0,5649064.873,0,dwg
7.16058801,0,7454119.265,0,dwg
7.17973244,0,8764319.655,0,dwg
7.443837419,0,3152559.297,0,dwg
7.411162482,0,6209042.473,0,dwg
7.402166585,0,3087324.342,0,dwg
7.229099825,0,7572477.215,0,dwg
6.77011983,0,29152533.97,0,dwg
7.382033995,0,5772582.126,0,dwg
7.023655943,0,17756077.19,0,dwg
7.254081544,0,5107161.622,0,dwg
6.872381167,0,20937942.01,0,dwg
7.580486038,0,11774753.47,0,dwg
7.361115655,0,6427729.639,0,dwg
7.453760817,0,3205272.554,0,dwg
7.571697142,0,4304967.827,0,dwg
7.112226866,0,11441443.38,0,dwg
7.378412622,0,3954337.578,0,dwg
7.699053274,0,7293265.384,0,dwg
7.169840037,0,7771918.588,0,dwg
7.007103447,0,14043221.32,0,dwg
7.041096521,0,13195808.96,0,dwg
7.303104167,0,3298699.383,0,dwg
7.301529288,0,4711696.623,0,dwg
7.195637263,0,21051820.26,0,dwg
7.325002669,0,6188421.644,0,dwg
7.562038693,0,4341785.621,0,dwg
7.223475434,0,6879984.59,0,dwg
7.271601032,0,4752892.374,0,dwg
7.466662592,0,6510233.041,0,dwg
6.914437592,0,21677977.08,0,dwg
7.55594985,0,4402013.729,0,dwg
7.461492889,0,4139864.315,0,dwg
6.722396436,0,30459857.45,0,dwg
7.328378389,0,4280031.786,0,dwg
7.392497652,0,4362758.254,0,dwg
7.535259842,0,6046410.93,0,dwg
7.203206239,0,6369843.214,0,dwg
7.383285539,0,4499176.311,0,dwg
6.926734536,0,17750717.62,0,dwg
7.443270618,0,5259170.561,0,dwg
7.408255726,0,11117515.87,0,dwg
7.029319962,0,14544528.9,0,dwg
7.240597518,0,5978584.354,0,dwg
7.119045779,0,11433488.45,0,dwg
7.085735742,0,11172427.24,0,dwg
7.510445826,0,4887328.106,0,dwg
7.430966378,0,3052648.439,0,dwg
7.1271194,0,13664564.02,0,dwg
7.41426618,0,4042978.986,0,dwg
4.416663303,0,4943075.045,0,dwg-from-web
5.709990008,0,3257740.314,0,dwg-from-web
5.16061435,0,6870197.235,0,dwg-from-web
4.827560412,0,4473135.252,0,dwg-from-web
4.344672207,0,5012064.566,0,dwg-from-web
4.927347495,0,4234135.832,0,dwg-from-web
6.919397266,0,1522977.459,0,dwg-from-web
5.644463481,0,3970600.763,0,dwg-from-web
5.5221176,0,6765642.944,0,dwg-from-web
7.351733986,0,1408446.822,0,dwg-from-web
7.348393071,0,1468787.508,0,dwg-from-web
0.741959961,0,63256117.74,0,dwg-from-web
6.883764292,0,561165.5334,0,dwg-from-web
7.618608041,0,567716.4729,0,dwg-from-web
7.335554451,0,815665.6579,0,dwg-from-web
6.123354284,0,1820543.339,0,dwg-from-web
7.227605066,0,2848001.313,0,dwg-from-web
7.151027624,0,3057259.232,0,dwg-from-web
7.150314427,0,3056767.75,0,dwg-from-web
7.17802999,0,2803946.385,0,dwg-from-web
7.147895038,0,3073983.95,0,dwg-from-web
7.40088379,0,962220.2173,0,dwg-from-web
7.507084484,0,1031301.643,0,dwg-from-web
7.777961058,0,624116.9331,0,dwg-from-web
7.626278128,0,996055.0396,0,dwg-from-web
7.71401334,0,226570.7372,0,dwg-from-web
7.614100399,0,335331.7096,0,dwg-from-web
6.836967834,0,3618036.595,0,dwg-from-web
6.71309982,0,2781939.125,0,dwg-from-web
6.610875813,0,1945268.571,0,dwg-from-web
6.654644386,0,2023085.539,0,dwg-from-web
6.627121062,0,2022381.771,0,dwg-from-web
6.769608798,0,2304409.144,0,dwg-from-web
6.676159462,0,2705049.172,0,dwg-from-web
6.739240679,0,2414408.116,0,dwg-from-web
6.787604785,0,2467004.327,0,dwg-from-web
6.426189165,0,1809112.014,0,dwg-from-web
6.651038396,0,2055659.24,0,dwg-from-web
6.699268032,0,2085645.744,0,dwg-from-web
6.740540492,0,2114671.413,0,dwg-from-web
6.830713925,0,2271925.634,0,dwg-from-web
6.800908377,0,4484266.758,0,dwg-from-web
6.711590647,0,3415159.071,0,dwg-from-web
6.690829409,0,2720123.129,0,dwg-from-web
7.061926806,0,3216903.777,0,dwg-from-web
7.055483535,0,3465625.265,0,dwg-from-web
6.744890345,0,1936058.276,0,dwg-from-web
6.796525634,0,2130048.24,0,dwg-from-web
6.819062589,0,2062989.994,0,dwg-from-web
7.061381692,0,3343399.852,0,dwg-from-web
7.081033622,0,3166876.651,0,dwg-from-web
7.058995568,0,3411879.205,0,dwg-from-web
6.911810975,0,3862527.522,0,dwg-from-web
6.830831191,0,2041593.74,0,dwg-from-web
6.9119004,0,2800987.388,0,dwg-from-web
6.870279193,0,3312370.273,0,dwg-from-web
7.038426145,0,3480273.657,0,dwg-from-web
7.030241456,0,3258975.869,0,dwg-from-web
6.905640647,0,4239505.429,0,dwg-from-web
7.068636631,0,3368485.059,0,dwg-from-web
7.067375168,0,3277720.742,0,dwg-from-web
7.022976119,0,3551066.208,0,dwg-from-web
7.644885738,0,778446.4458,0,dwg-from-web
5.511927115,0,27872753.71,0,dwg-from-web
7.500227988,0,1185146.537,0,dwg-from-web
7.734580222,0,351570.4428,0,dwg-from-web
7.688398183,0,88954.25858,0,dwg-from-web
7.694768473,0,88937.08742,0,dwg-from-web
7.707286358,0,99470.26154,0,dwg-from-web
7.697798816,0,97030.86887,0,dwg-from-web
7.750935821,0,646692.168,0,dwg-from-web
7.677311802,0,91066.38303,0,dwg-from-web
7.728826403,0,136123.813,0,dwg-from-web
7.705427199,0,99446.88155,0,dwg-from-web
7.718942666,0,105731.9032,0,dwg-from-web
7.713959671,0,182770.1399,0,dwg-from-web
7.729107729,0,130296.0261,0,dwg-from-web
7.678059084,0,87672.84351,0,dwg-from-web
7.733596238,0,294436.2462,0,dwg-from-web
7.639153412,0,182629.5767,0,dwg-from-web
7.711480755,0,104150.0475,0,dwg-from-web
7.696310126,0,109140.5986,0,dwg-from-web
7.708326244,0,107072.8445,0,dwg-from-web
7.723674824,0,108238.586,0,dwg-from-web
7.700301972,0,90181.56901,0,dwg-from-web
7.706572231,0,105884.9383,0,dwg-from-web
7.701960685,0,103439.1968,0,dwg-from-web
7.705208602,0,106982.6824,0,dwg-from-web
7.685144291,0,141474.7753,0,dwg-from-web
7.738026196,0,71346.63827,0,dwg-from-web
7.768096058,0,102792.1361,0,dwg-from-web
7.719972866,0,134019.0008,0,dwg-from-web
7.694948412,0,109388.8425,0,dwg-from-web
7.714475512,0,140148.4733,0,dwg-from-web
7.771421568,0,101716.4661,0,dwg-from-web
7.773290362,0,102296.2337,0,dwg-from-web
7.735515905,0,157848.8128,0,dwg-from-web
7.764110798,0,79873.23554,0,dwg-from-web
7.7200389,0,75932.62607,0,dwg-from-web
7.715957972,0,107116.1639,0,dwg-from-web
6.053385883,0,29487632.11,0,so-elf
5.056976532,0,1940608.851,0,so-elf
3.872050254,0,2262247.286,0,so-elf
3.284769602,0,2575996.13,0,so-elf
3.983845215,0,1222098.977,0,so-elf
3.406447315,0,2351028.008,0,so-elf
3.035351079,0,1924988.357,0,so-elf
4.71065381,0,3117995.266,0,so-elf
4.645969148,0,3246636.87,0,so-elf
3.323190999,0,2085893.163,0,so-elf
3.2532989,0,1801015.642,0,so-elf
3.694251009,0,2247535.61,0,so-elf
3.17086989,0,1975867.725,0,so-elf
3.562350106,0,3531880.868,0,so-elf
3.283127933,0,2399365.76,0,so-elf
2.847219884,0,868946.6228,0,so-elf
2.877800798,0,829313.8199,0,so-elf
2.864092129,0,879632.1963,0,so-elf
3.406694348,0,2490456.283,0,so-elf
3.492649506,0,1707779.369,0,so-elf
3.588645568,0,2068906.783,0,so-elf
3.496407226,0,1863708.816,0,so-elf
3.244482531,0,1864538.284,0,so-elf
3.136816051,0,1869053.03,0,so-elf
3.469724784,0,1799105.48,0,so-elf
3.316569895,0,1698627.361,0,so-elf
3.829306255,0,2270628.969,0,so-elf
3.354676342,0,1927120.273,0,so-elf
3.118706103,0,1380376.932,0,so-elf
3.31638349,0,1480438.343,0,so-elf
3.444670192,0,4395961.415,0,so-elf
2.937676686,0,3273159.244,0,so-elf
3.015872106,0,1911165.386,0,so-elf
3.095011003,0,2044618.519,0,so-elf
3.367701295,0,3262462.602,0,so-elf
2.823621168,0,1020448.783,0,so-elf
3.420602123,0,2546675.782,0,so-elf
3.044857941,0,1944614.955,0,so-elf
3.28078497,0,1370696.15,0,so-elf
3.634053097,0,2588583.3,0,so-elf
3.055126765,0,1353425.714,0,so-elf
3.567417869,0,1589103.586,0,so-elf
3.090585562,0,1187510.182,0,so-elf
3.287656993,0,1538799.793,0,so-elf
3.078623211,0,1157561.153,0,so-elf
3.877494697,0,1859519.974,0,so-elf
3.292193444,0,1372433.996,0,so-elf
3.696184,0,2087285.479,0,so-elf
3.078229643,0,994235.1666,0,so-elf
3.743851126,0,4486089.474,0,so-elf
3.774132945,0,5151727.705,0,so-elf
3.817770605,0,1790996.839,0,so-elf
3.027115521,0,1287207.098,0,so-elf
3.120382473,0,1238895.019,0,so-elf
3.085675631,0,1019625.842,0,so-elf
3.577702733,0,1927555.57,0,so-elf
4.141259009,0,2331979.752,0,so-elf
3.270637065,0,2655607.821,0,so-elf
3.165610483,0,3361753.108,0,so-elf
3.399841339,0,9771033.096,0,so-elf
3.042764122,0,2110702.585,0,so-elf
3.403406792,0,4483322.726,0,so-elf
3.968948644,0,4864654.922,0,so-elf
3.290095088,0,3954057.84,0,so-elf
3.634876055,0,2155352.5,0,so-elf
3.56810838,0,2394530.32,0,so-elf
2.918816226,0,1573703.99,0,so-elf
3.858373646,0,3140581.916,0,so-elf
3.027419599,0,1473386.504,0,so-elf
3.45610434,0,1984339.375,0,so-elf
3.416531957,0,7295547.019,0,so-elf
3.340475247,0,6159633.863,0,so-elf
3.515522908,0,6274763.666,0,so-elf
2.869237278,0,1389684.551,0,so-elf
3.54099525,0,3837065.997,0,so-elf
3.228432494,0,1788829.577,0,so-elf
3.213956708,0,1902469.444,0,so-elf
4.784882061,0,5003103.892,0,so-elf
3.136804517,0,1954538.941,0,so-elf
3.862618617,0,2259774.582,0,so-elf
3.095380881,0,1130455.146,0,so-elf
3.095780944,0,1178712.886,0,so-elf
3.085130779,0,1154349.955,0,so-elf
3.385140267,0,1353552.203,0,so-elf
3.339306672,0,1828206.511,0,so-elf
4.582799337,0,835206.0845,0,so-elf
4.122161905,0,1271893.091,0,so-elf
3.469946953,0,1974027.346,0,so-elf
5.615269986,0,8565311.09,0,so-elf
4.521587373,0,3109771.427,0,so-elf
3.728290192,0,5794484.541,0,so-elf
3.6614742,0,5602170.048,0,so-elf
3.50901717,0,2330811.291,0,so-elf
3.795763951,0,13615888.6,0,so-elf
3.583320617,0,4452526.023,0,so-elf
4.030914716,0,6479290.107,0,so-elf
3.39825348,0,1170264.123,0,so-elf
5.964808502,0,6584482.374,0,so-elf
5.921653156,0,6767598.552,0,so-elf
3.786489529,0,1938731.127,0,so-elf
4.025916752,0,67828774.88,0,eps
4.047215348,0,86542558.54,0,eps
4.024586557,0,89900343.21,0,eps
4.013804479,0,92264464.75,0,eps
3.986598061,0,74332303.27,0,eps
3.61040795,0,180511130,0,eps
3.79046346,0,128700603.9,0,eps
4.032773936,0,88867779.89,0,eps
4.021955273,0,89918982.11,0,eps
4.037996718,0,87767180.93,0,eps
3.999056163,0,94212277.84,0,eps
3.75498851,0,142143434.3,0,eps
4.012184694,0,91576228.78,0,eps
3.965420107,0,74866372.64,0,eps
3.985275845,0,72338935.74,0,eps
3.964709486,0,75686356.19,0,eps
3.825752047,0,128205826.3,0,eps
4.021491844,0,90619807.27,0,eps
4.044132521,0,86886147.51,0,eps
3.973529464,0,96849941.25,0,eps
3.706466853,0,155819823.5,0,eps
3.89039678,0,110793337,0,eps
3.897803872,0,106999265.5,0,eps
4.038456819,0,87618850.59,0,eps
3.66188694,0,170450181.9,0,eps
4.028089836,0,89794382.09,0,eps
4.002073846,0,91844946.43,0,eps
3.971562649,0,75424897.24,0,eps
3.940551179,0,101530020.7,0,eps
3.32804616,0,258416826.9,0,eps
3.616760647,0,173164032,0,eps
3.979449505,0,96798703.09,0,eps
3.888592132,0,115313215.6,0,eps
3.345902388,0,260842060.5,0,eps
3.953466788,0,101692669.9,0,eps
3.051888825,0,299194322.6,0,eps
3.727454715,0,121960113.9,0,eps
3.971478731,0,97582071.68,0,eps
3.761058904,0,100526491.8,0,eps
3.817445592,0,122407268.3,0,eps
4.030598913,0,67533844.4,0,eps
4.005741083,0,70028080.01,0,eps
4.010940595,0,91381626.69,0,eps
4.024592038,0,68543757.05,0,eps
4.010298368,0,91946098.89,0,eps
3.689994617,0,147300914.8,0,eps
3.986050813,0,97604072.4,0,eps
3.986638454,0,72722684.25,0,eps
4.036644182,0,66802205.74,0,eps
4.0340466,0,67466270.22,0,eps
3.804389406,0,131301855.2,0,eps
4.018952014,0,90443802.98,0,eps
3.426120224,0,234263015.5,0,eps
3.766390872,0,146409787.7,0,eps
3.951277442,0,78903628.68,0,eps
3.853375095,0,121112547.2,0,eps
3.741236918,0,141558451.7,0,eps
3.957699802,0,99408794.84,0,eps
4.005651316,0,91955096.06,0,eps
4.015861294,0,91594898.03,0,eps
3.882581845,0,113343750.5,0,eps
3.979369656,0,72667575.79,0,eps
4.030487124,0,88614609.19,0,eps
3.588974903,0,181622613.8,0,eps
3.295125258,0,215378095.7,0,eps
4.012848054,0,90745733.14,0,eps
4.002537568,0,93168958.41,0,eps
4.01842908,0,90182928.15,0,eps
4.006236976,0,92566218.99,0,eps
3.937447906,0,76737673.62,0,eps
3.835632473,0,124970007.1,0,eps
3.442524222,0,222328354.3,0,eps
3.687488468,0,160659163.9,0,eps
3.876616805,0,112392007.2,0,eps
3.962128251,0,101668584.7,0,eps
3.890787589,0,111674203,0,eps
4.03813708,0,88131130.71,0,eps
3.754782711,0,149242553,0,eps
4.005128621,0,92381404.6,0,eps
4.040955088,0,87316522.86,0,eps
3.960073806,0,75596782.26,0,eps
3.949758172,0,79565163.56,0,eps
4.016857687,0,90729433.51,0,eps
3.773267702,0,135567555.4,0,eps
4.005767824,0,70336159.62,0,eps
3.995737047,0,93344912.78,0,eps
3.912601413,0,105149557,0,eps
3.958675542,0,76785612.37,0,eps
4.01504484,0,34903001.69,0,eps
3.857290459,0,116650862.5,0,eps
4.017793916,0,69078065.15,0,eps
4.040674056,0,66626293.92,0,eps
3.941865944,0,77319350.6,0,eps
3.964888884,0,75150276.44,0,eps
4.001229032,0,93172948.4,0,eps
3.896428419,0,108276853.4,0,eps
3.915783886,0,104939976.4,0,eps
3.940866558,0,105694089.2,0,eps
4.022037027,0,90347004.42,0,eps
3.706148543,0,155295546.6,0,eps
5.946923274,0,1601740.826,0,eps-from-web
5.889551957,0,1697763.003,0,eps-from-web
5.818443449,0,1887612.676,0,eps-from-web
5.794501814,0,1682732.902,0,eps-from-web
5.389660204,0,1164889.228,0,eps-from-web
4.891601402,0,9123112.735,0,eps-from-web
6.185823252,0,1362604.361,0,eps-from-web
3.112307754,0,61207527.29,0,eps-from-web
3.798915373,0,21384488.49,0,eps-from-web
4.98878491,0,1877719.803,0,eps-from-web
4.313876033,0,26439386.2,0,eps-from-web
5.056752805,0,1220153.465,0,eps-from-web
4.413185918,0,19710865.75,0,eps-from-web
3.261449073,0,25557942.91,0,eps-from-web
5.159463156,0,344335.7902,0,eps-from-web
4.684941896,0,198263.2362,0,eps-from-web
4.525707912,0,4542865.873,0,eps-from-web
6.429260063,0,1222009.27,0,eps-from-web
4.836754764,0,5879491.943,0,eps-from-web
0.683660664,0,225924116.6,0,eps-from-web
4.359593964,0,2078724.88,0,eps-from-web
5.245962676,0,2491695.664,0,eps-from-web
3.601103539,0,9911323.149,0,eps-from-web
5.336368464,0,3432057.565,0,eps-from-web
5.38252169,0,1772003.688,0,eps-from-web
3.181778954,0,43133150.4,0,eps-from-web
6.417591469,0,1070626.468,0,eps-from-web
6.40960618,0,1061830.082,0,eps-from-web
6.368624301,0,1028616.358,0,eps-from-web
6.415661372,0,1070006.782,0,eps-from-web
5.482463056,0,294935.5045,0,eps-from-web
4.993943967,0,13140048.95,0,eps-from-web
6.448001353,0,1375495.172,0,eps-from-web
5.381081537,0,1370397.876,0,eps-from-web
3.067420161,0,55793834.72,0,eps-from-web
5.317501673,0,1575005.893,0,eps-from-web
4.167835927,0,13952879.3,0,eps-from-web
5.352345083,0,1100034.372,0,eps-from-web
5.325858853,0,4060418.011,0,eps-from-web
5.291157652,0,3842800.007,0,eps-from-web
5.375313179,0,432216.7544,0,eps-from-web
4.955332487,0,6314051.902,0,eps-from-web
5.182482967,0,2577625.872,0,eps-from-web
5.324224302,0,748447.852,0,eps-from-web
5.201978926,0,2279399.821,0,eps-from-web
5.373187095,0,1264328.304,0,eps-from-web
5.279287301,0,2096161.598,0,eps-from-web
5.403164157,0,912982.5225,0,eps-from-web
5.301001836,0,4775614.981,0,eps-from-web
5.104468887,0,4651314.614,0,eps-from-web
5.145761786,0,2006435.655,0,eps-from-web
5.360016327,0,817907.0267,0,eps-from-web
5.351700077,0,3185892.866,0,eps-from-web
5.302990171,0,2332665.797,0,eps-from-web
5.101051145,0,1794717.861,0,eps-from-web
4.210688678,0,3622656.009,0,eps-from-web
5.27878863,0,290649.1613,0,eps-from-web
5.893135498,0,5289434.078,0,eps-from-web
4.30488965,0,229196.0868,0,eps-from-web
5.031949005,0,372822.3369,0,eps-from-web
5.101092156,0,296303.3687,0,eps-from-web
5.087530236,0,295895.4688,0,eps-from-web
5.059988002,0,367999.4816,0,eps-from-web
5.097539081,0,297078.6029,0,eps-from-web
5.135682999,0,275464.9059,0,eps-from-web
5.019787901,0,405887.1519,0,eps-from-web
5.039788599,0,372112.324,0,eps-from-web
5.104498492,0,306807.702,0,eps-from-web
5.140483573,0,281750.9776,0,eps-from-web
5.06910832,0,318697.6333,0,eps-from-web
5.362562085,0,379849.494,0,eps-from-web
5.160619561,0,156813.8971,0,eps-from-web
4.903206894,0,2130245.391,0,eps-from-web
4.939966473,0,2435702.586,0,eps-from-web
5.106722819,0,2204541.448,0,eps-from-web
5.196549801,0,8748572.481,0,eps-from-web
4.797630065,0,5976718.375,0,eps-from-web
5.36448222,0,1236895.758,0,eps-from-web
5.374323115,0,1221548.066,0,eps-from-web
5.37189552,0,1206809.214,0,eps-from-web
6.334545512,0,1896509.45,0,eps-from-web
5.061880839,0,2449601.888,0,eps-from-web
5.028518142,0,1852546.181,0,eps-from-web
5.191759417,0,1328234.643,0,eps-from-web
4.682386285,0,4174860.556,0,eps-from-web
4.681997639,0,4175253.207,0,eps-from-web
4.678480752,0,5226081.259,0,eps-from-web
5.120601017,0,1393856.903,0,eps-from-web
4.786956159,0,3025370.129,0,eps-from-web
4.490692234,0,5881109.275,0,eps-from-web
4.977977696,0,2402785.43,0,eps-from-web
5.123014091,0,1366965.495,0,eps-from-web
2.301333067,0,128543209.2,0,eps-from-web
4.017571237,0,47134478.75,0,eps-from-web
4.614629897,0,16348429.41,0,eps-from-web
5.284688259,0,8954626.81,0,eps-from-web
4.758941432,0,11670961.35,0,eps-from-web
3.328056017,0,73552028.29,0,eps-from-web
2.440349538,0,119417380.2,0,eps-from-web
2.713621118,0,99147137.26,0,eps-from-web
7.81733492,0,66088.57115,0,epub
7.994888917,0,3184.727686,0,epub
7.817327775,0,66320.00454,0,epub
7.625772268,0,110739.0057,0,epub
7.987927725,0,8040.489718,0,epub
7.940801019,0,26659.25589,0,epub
7.935588369,0,29434.81554,0,epub
7.978304471,0,17308.02032,0,epub
7.973368151,0,21498.34447,0,epub
7.970729486,0,20557.41164,0,epub
7.952125606,3.69E-128,1158.009346,0,epub
7.74943374,0,72595.63042,0,epub
7.956553762,0,18446.1883,0,epub
7.941276759,0,21816.05292,0,epub
7.992075925,0,7739.434391,0,epub
7.991114181,0,4761.349135,0,epub
7.961282303,0,19430.26637,0,epub
7.979682694,0,15940.57424,0,epub
7.946639438,0,17061.77781,0,epub
7.961778869,0,22966.90631,0,epub
7.977633925,0,14312.51024,0,epub
7.920808259,0,34820.12461,0,epub
7.988050753,4.99E-300,3160.013328,0,epub
7.995202589,0,2010.319432,0,epub
7.996051747,0,1710.164205,0,epub
7.93978496,0,30800.01683,0,epub
7.977759943,0,13046.43392,0,epub
7.974871976,0,11569.08279,0,epub
7.991089885,0,1199.590755,0,epub
7.932446052,0,38610.43539,0,epub
7.984715381,0,12683.48107,0,epub
7.980504972,0,9129.267262,0,epub
7.972331953,0,14305.46428,0,epub
7.952702822,0,26757.68464,0,epub
7.980490467,0,7028.294964,0,epub
7.907412047,0,13889.98512,0,epub
7.953912028,3.98E-128,1042.309098,0,epub
7.989425179,0,8602.965676,0,epub
7.955981069,0,20898.47711,0,epub
7.77512534,0,67347.07837,0,epub
7.995072645,0,4670.330581,0,epub
7.92672616,0,30096.94967,0,epub
7.963287247,1.54E-276,8964.021243,0,epub
7.997015774,0,1258.616084,0,epub
7.991631883,0,10663.63221,0,epub
7.899569628,0,39806.72774,0,epub
7.924362395,0,26941.22829,0,epub
7.983069163,0,10205.23433,0,epub
7.994961748,0,1340.448867,0,epub
7.996988603,0,1307.382465,0,epub
7.995196062,0,3929.654067,0,epub
7.93328796,0,20280.11333,0,epub
7.995849501,0,3987.699699,0,epub
7.995569112,0,2356.198742,0,epub
7.830476304,0,49433.58169,0,epub
7.960498596,0,24704.88229,0,epub
7.901349363,0,33687.80129,0,epub
7.976818922,0,13562.3772,0,epub
7.972640128,9.95E-274,2771.604548,0,epub
7.973879935,4.22E-246,2457.813714,0,epub
7.99512018,0,3048.162361,0,epub
7.942136893,0,23488.54614,0,epub
7.934961474,0,25412.87955,0,epub
7.99678426,0,14410.56941,0,epub
7.992765764,0,2409.147127,0,epub
7.92947981,0,27911.78114,0,epub
7.994639397,0,975.3155618,0,epub
7.880838787,0,32796.0699,0,epub
7.992442154,0,2723.169455,0,epub
7.966976687,0,24388.05526,0,epub
7.930363258,0,20801.35401,0,epub
7.984236339,0,11062.26271,0,epub
7.825182524,0,60877.15346,0,epub
7.753065996,0,35337.53914,0,epub
7.896252144,0,41946.88594,0,epub
7.881167624,0,48833.06973,0,epub
7.988498966,0,10594.31438,0,epub
7.987541119,0,11611.23337,0,epub
7.991603648,0,1139.78995,0,epub
7.851122398,0,43654.77736,0,epub
7.995069932,0,1664.874333,0,epub
7.949737947,0,28794.0821,0,epub
7.997869307,0,1178.003621,0,epub
7.943780719,0,29862.69284,0,epub
7.984672363,0,14534.48314,0,epub
7.960166706,0,19317.47331,0,epub
7.996438143,0,1448.011293,0,epub
7.960647496,0,23000.05568,0,epub
7.996107871,0,2180.371926,0,epub
7.994151763,0,3743.831775,0,epub
7.965611705,0,12500.71162,0,epub
7.995001732,0,1696.459207,0,epub
7.982218257,0,10911.6813,0,epub
7.990832348,0,1985.448931,0,epub
7.966322317,0,20475.13374,0,epub
7.901315654,0,24360.72177,0,epub
7.987448022,0,9293.921467,0,epub
7.997747978,0,1647.022265,0,epub
7.983543655,0,14667.45501,0,epub
7.99020744,0,10033.8933,0,epub
7.514456008,4.75E-118,4847.379757,0,exe
6.175909862,0,517431.8814,0,exe
6.235889385,0,11866318.21,0,exe
7.997179922,0,6315.759693,0,exe
2.458996479,0,10425621.05,0,exe
6.0258135,0,258913.6432,0,exe
6.118597396,0,55093,0,exe
5.406325075,0,8095032.736,0,exe
7.997563407,0,8330.016543,0,exe
5.378533502,0,29896709.01,0,exe
7.685226174,0,1029304.096,0,exe
7.991646195,0,11167.19125,0,exe
7.666748281,0,936627.5172,0,exe
7.999406015,0,1797.079732,0,exe
7.996797307,0,13335.78976,0,exe
7.997128193,0,16943.45302,0,exe
7.996085376,0,3811.6688,0,exe
5.009050135,0,1392229.135,0,exe
7.997511308,0,2687.723888,0,exe
3.040783216,0,9704226.415,0,exe
7.99539358,0,632141.9457,0,exe
4.944976581,0,1656887.188,0,exe
7.998368789,0,1124.610276,0,exe
6.661934921,0,3819621.282,0,exe
7.891705017,0,21663.74521,0,exe
7.133397777,0,303171.7037,0,exe
6.223804757,0,8455840.273,0,exe
6.266657721,0,6577506.516,0,exe
6.16967249,0,5183246.225,0,exe
6.290998975,0,1717220.462,0,exe
6.159147791,0,5659918.513,0,exe
6.277372149,0,1818736.976,0,exe
6.008600902,0,3915826.13,0,exe
7.993695551,0,14250.15976,0,exe
6.407467381,0,5026773.928,0,exe
6.118290262,0,10601537.35,0,exe
6.370157893,0,5768719.328,0,exe
6.122139684,0,11095238.08,0,exe
6.038020985,0,9997955.582,0,exe
