filename,entropy,block-frequency,chi-square,label
0048-gif-from-web.gif,7.817351318,9.64E-116,1431.625,0
0049-gif-from-web.gif,7.503716301,9.41E-232,7308.375,0
0050-gif-from-web.gif,7.553864964,0,7332.25,0
0051-gif-from-web.gif,7.771628834,4.29E-189,1632.25,0
0052-gif-from-web.gif,7.7806323,6.06E-69,1477.5,0
0053-gif-from-web.gif,7.928242459,2.12E-36,401.75,0
0054-gif-from-web.gif,7.851754266,2.94E-73,961.375,0
0055-gif-from-web.gif,7.72971461,0,2031.625,0
0056-gif-from-web.gif,7.798969909,2.63E-120,1547.25,0
0057-gif-from-web.gif,7.732108965,5.71E-133,3648.625,0
0058-gif-from-web.gif,6.089192919,0,26441.39686,0
0059-gif-from-web.gif,7.925689193,3.21E-08,421.375,0
0060-gif-from-web.gif,7.818688036,9.43E-211,2309.125,0
0061-gif-from-web.gif,7.83660921,3.57E-47,1028.5,0
0062-gif-from-web.gif,7.798525267,1.58E-153,1277.375,0
0063-gif-from-web.gif,7.523952716,0,11651.25,0
0064-gif-from-web.gif,7.756013639,2.63E-137,1365.555567,0
0065-gif-from-web.gif,7.58194524,4.34E-239,2907,0
0066-gif-from-web.gif,1.480453162,0,166930.5857,0
0067-gif-from-web.gif,6.390829903,2.66E-242,8866.856467,0
0068-gif-from-web.gif,7.808112336,2.90E-169,1371.125,0
0069-gif-from-web.gif,7.61664861,1.68E-277,2346.75,0
0070-gif-from-web.gif,7.855860933,1.92E-81,959,0
0071-gif-from-web.gif,6.378140289,3.87E-89,3389.117378,0
0072-gif-from-web.gif,7.692875072,6.90E-124,2214.75,0
0073-gif-from-web.gif,7.896427723,6.34E-40,641.25,0
0074-gif-from-web.gif,7.766279526,3.63E-46,738.1413366,0
0075-gif-from-web.gif,7.802756882,1.54E-153,1512.875,0
0076-gif-from-web.gif,7.78297378,8.90E-99,1331.125,0
0077-gif-from-web.gif,7.90840379,1.54E-20,542.125,0
0078-gif-from-web.gif,7.806706626,9.71E-56,492.9170732,0
0079-gif-from-web.gif,6.746212083,0,13012.77697,0
0080-gif-from-web.gif,7.74675577,1.61E-110,1631.75,0
0081-gif-from-web.gif,7.758048655,1.78E-148,1784.875,0
0082-gif-from-web.gif,7.839149487,2.94E-146,1150.25,0
0083-gif-from-web.gif,7.805296822,1.61E-54,1434.75,0
0084-gif-from-web.gif,7.774649334,5.58E-181,1632.5,0
0085-gif-from-web.gif,7.880250297,1.43E-46,737.75,0
0086-gif-from-web.gif,7.760069138,2.45E-88,1151.97375,0
0087-gif-from-web.gif,7.143956946,0,35268,0
0088-gif-from-web.gif,7.696332331,4.87E-208,2546.125,0
0089-gif-from-web.gif,7.709718797,1.75E-279,3893.875,0
0090-gif-from-web.gif,5.757224447,1.06E-117,7375.91131,0
0091-gif-from-web.gif,7.880288961,1.85E-63,705.125,0
0092-gif-from-web.gif,7.125875905,0,30063.625,0
0093-gif-from-web.gif,7.133137751,0,30094.75,0
0094-gif-from-web.gif,7.884977964,1.64E-54,640.125,0
0095-gif-from-web.gif,7.889496626,6.40E-43,630,0
0096-gif-from-web.gif,7.888371005,3.50E-50,647,0
0097-gif-from-web.gif,7.888665422,7.33E-55,626.875,0
0098-gif-from-web.gif,7.623501778,5.12E-37,474.9192327,0
0099-gif-from-web.gif,7.807232077,2.69E-103,753.7079023,0
0100-gif-from-web.gif,7.795739842,4.55E-191,1322.75,0
0001-gz.gz,7.94806009,2.89E-11,294.625,0
0002-gz.gz,7.957019581,1.33E-09,243,0
0003-gz.gz,7.947095047,0.000284189,295.625,0
0004-gz.gz,7.945934601,0.007619318,307.125,0
0005-gz.gz,7.87721205,5.08E-52,726.875,0
0006-gz.gz,7.949041875,0.000116706,290.375,0
0007-gz.gz,7.953164222,0.025825544,261,0
0008-gz.gz,7.952561894,4.02E-13,281.375,0
0009-gz.gz,7.949166818,0.015879887,282,0
0010-gz.gz,7.938518978,2.43E-08,345,0
0011-gz.gz,7.946654126,8.99E-11,305.375,0
0012-gz.gz,7.949814145,2.41E-05,282,0
0013-gz.gz,7.950255314,7.35E-05,277.375,0
0014-gz.gz,7.936193247,6.75E-06,355.125,0
0015-gz.gz,7.952972845,0.003977513,266.875,0
0016-gz.gz,7.949066039,1.32E-06,295.25,0
0017-gz.gz,7.939139487,1.75E-06,346,0
0018-gz.gz,7.951297257,0.00329164,278.375,0
0019-gz.gz,7.945794863,0.001356003,312.25,0
0020-gz.gz,7.93808577,1.13E-16,364.375,0
0021-gz.gz,7.937487345,2.28E-13,349.5,0
0022-gz.gz,7.948096809,2.57E-24,299.875,0
0023-gz.gz,7.947513923,0.000246937,297.375,0
0024-gz.gz,7.948916551,2.90E-05,297.25,0
0025-gz.gz,7.952055136,3.59E-06,277.625,0
0026-gz.gz,7.944355482,5.17E-07,332.375,0
0027-gz.gz,7.940475939,1.33E-13,335.25,0
0028-gz.gz,7.936293374,1.41E-30,366.75,0
0029-gz.gz,7.946392033,2.66E-07,294.5,0
0030-gz.gz,7.94984899,0.000267779,286.125,0
0031-gz.gz,7.950207312,2.00E-06,285.875,0
0032-gz.gz,7.936139549,4.35E-09,364,0
0033-gz.gz,7.954861489,2.38E-06,253.75,0
0034-gz.gz,7.927676626,7.51E-13,423.625,0
0035-gz.gz,7.952415362,6.93E-12,265,0
0036-gz.gz,7.957270987,0.004944153,235.625,0
0037-gz.gz,7.955781188,0.040066614,252.875,0
0038-gz.gz,7.94338309,3.28E-18,332,0
0039-gz.gz,7.946042208,0.023325097,309.25,0
0040-gz.gz,7.949010379,0.000128652,281.625,0
0041-gz.gz,7.948975556,1.33E-07,291.125,0
0042-gz.gz,7.916438313,8.06E-19,461.75,0
0043-gz.gz,7.940337355,5.24E-09,346.75,0
0044-gz.gz,7.930491442,2.04E-16,409.75,0
0045-gz.gz,7.936458133,2.61E-15,361.5,0
0046-gz.gz,7.952813329,0.000113636,265.375,0
0047-gz.gz,7.946284152,3.08E-07,299.625,0
0048-gz.gz,7.865403683,7.18E-83,806.875,0
0049-gz.gz,7.941214198,0.021798399,334.5,0
0050-gz.gz,7.941653461,5.40E-15,335.875,0
0051-gz.gz,7.943560662,1.40E-07,332.875,0
0052-gz.gz,7.889584845,2.88E-22,633,0
0053-gz.gz,7.947943645,0.000241713,286.25,0
0054-gz.gz,7.942413535,2.92E-23,321.625,0
0055-gz.gz,7.9402853,6.66E-08,349.875,0
0056-gz.gz,7.934077185,2.24E-17,385.125,0
0057-gz.gz,7.952053969,1.38E-09,275.25,0
0058-gz.gz,7.945941513,3.48E-09,296,0
0059-gz.gz,7.954608079,0.018550606,249,0
0060-gz.gz,7.952028556,0.014517199,275.125,0
0061-gz.gz,7.923722018,0.00215249,422.75,0
0062-gz.gz,7.908035299,1.53E-41,541.25,0
0063-gz.gz,7.94418494,0.001475534,324.375,0
0064-gz.gz,7.950798562,0.000284189,277.375,0
0065-gz.gz,7.942442416,2.14E-06,337.125,0
0066-gz.gz,7.949897527,7.48E-05,300.875,0
0067-gz.gz,7.95247239,9.99E-05,269.625,0
0068-gz.gz,7.946566772,0.003461411,312,0
0069-gz.gz,7.938593721,3.05E-20,347.625,0
0070-gz.gz,7.88824353,3.62E-19,623.875,0
0071-gz.gz,7.952417808,0.006594573,269.5,0
0072-gz.gz,7.949496629,0.000115162,286.875,0
0073-gz.gz,7.949054155,4.72E-10,294.75,0
0074-gz.gz,7.923253045,2.83E-20,445.25,0
0075-gz.gz,7.936620119,1.49E-09,365.5,0
0076-gz.gz,7.939127467,4.79E-13,362.375,0
0077-gz.gz,7.927003898,1.40E-35,443.125,0
0078-gz.gz,7.950917429,1.99E-08,277,0
0079-gz.gz,7.891516293,3.35E-55,670.5,0
0080-gz.gz,7.953313325,0.055524669,262.375,0
0081-gz.gz,7.95327566,3.70E-05,268,0
0082-gz.gz,7.935955725,1.90E-08,394.5,0
0083-gz.gz,7.946693923,1.21E-05,299.375,0
0084-gz.gz,7.943356542,5.81E-10,321.75,0
0085-gz.gz,7.941193439,9.26E-08,350.75,0
0086-gz.gz,7.950050968,3.38E-05,288,0
0087-gz.gz,7.910015265,6.66E-42,532.25,0
0088-gz.gz,7.82466084,3.25E-177,1297.75,0
0089-gz.gz,7.949137775,0.005834274,288.625,0
0090-gz.gz,7.935343966,1.84E-08,371.875,0
0091-gz.gz,7.941935758,1.62E-06,334.75,0
0092-gz.gz,7.934516853,2.97E-09,378,0
0093-gz.gz,7.947751819,0.000368974,293.25,0
0094-gz.gz,7.892102807,6.25E-31,618.375,0
0095-gz.gz,7.926792769,1.61E-45,428.375,0
0096-gz.gz,7.932040348,1.73E-06,375.125,0
0097-gz.gz,7.941912443,0.000150084,330,0
0098-gz.gz,7.941487412,3.10E-05,339,0
0099-gz.gz,7.942743683,2.99E-06,316,0
0100-gz.gz,7.900243371,3.01E-71,615.625,0
0001-doc.doc.crypted,7.954831477,0.984551716,253.625,1
0001-docx.docx.crypted,7.955533056,0.521449917,253.875,1
0001-jpg-fromweb.jpg.crypted,7.948934866,0.067869418,287,1
0001-pdf.pdf.crypted,7.953562627,0.00028905,264.125,1
0001-pptx.pptx.crypted,7.957058917,0.109834956,237.625,1
0001-xls.xls.crypted,7.959219608,0.010992737,228.25,1
0001-xlsx.xlsx.crypted,7.950680249,0.929762928,271.25,1
0002-doc.doc.crypted,7.955649919,0.621740064,247.875,1
0002-docx.docx.crypted,7.9532239,0.125048938,257.625,1
0002-jpg-fromweb.jpg.crypted,7.951998718,0.820090764,264.25,1
0002-pdf.pdf.crypted,7.954952762,0.089359546,250.875,1
0002-pptx.pptx.crypted,7.944987698,0.650710381,306.625,1
0002-xls.xls.crypted,7.957162435,0.970381723,243,1
0002-xlsx.xlsx.crypted,7.953648852,0.689404507,259,1
0003-doc.doc.crypted,7.94088183,0.519746047,328.375,1
0003-docx.docx.crypted,7.954310545,0.443848618,253.875,1
0003-jpg-fromweb.jpg.crypted,7.958921353,0.136349135,231.125,1
0003-pdf.pdf.crypted,7.96091281,0.209052346,218.875,1
0003-pptx.pptx.crypted,7.950089774,0.590500726,280.875,1
0003-xls.xls.crypted,7.95181125,0.99027262,269.75,1
0003-xlsx.xlsx.crypted,7.951678664,0.822653357,269.75,1
0004-doc.doc.crypted,7.954974147,0.475553751,252.25,1
0004-docx.docx.crypted,7.960035144,0.455739827,225.875,1
0004-jpg-fromweb.jpg.crypted,7.952691042,0.627880333,260.25,1
0004-pdf.pdf.crypted,7.960353152,0.270901314,224,1
0004-pptx.pptx.crypted,7.951509947,0.014431693,267,1
0004-xls.xls.crypted,7.956114501,0.371034879,249.75,1
0004-xlsx.xlsx.crypted,7.958835054,0.696078548,233.125,1
0005-doc.doc.crypted,7.958779548,0.29916054,234,1
0005-docx.docx.crypted,7.950837989,0.003173611,271.625,1
0005-jpg-fromweb.jpg.crypted,7.953945747,0.315265684,258.25,1
0005-pdf.pdf.crypted,7.956533351,0.687536641,247.125,1
0005-pptx.pptx.crypted,7.957108571,0.462860798,242.125,1
0005-xls.xls.crypted,7.952101329,0.121965581,274,1
0005-xlsx.xlsx.crypted,7.953568263,0.35067231,262.375,1
0006-doc.doc.crypted,7.961723205,0.004659795,217,1
0006-docx.docx.crypted,7.958626604,0.647793313,235.875,1
0006-jpg-fromweb.jpg.crypted,7.958943615,0.37826701,233.125,1
0006-pdf.pdf.crypted,7.953460576,0.113453751,262.125,1
0006-pptx.pptx.crypted,7.953867415,0.071799661,257.625,1
0006-xls.xls.crypted,7.946827464,0.531376523,301.375,1
0006-xlsx.xlsx.crypted,7.954896919,0.388163295,254.25,1
0007-doc.doc.crypted,7.954863501,0.786878182,256.5,1
0007-docx.docx.crypted,7.956123649,0.310009937,242.25,1
0007-jpg-fromweb.jpg.crypted,7.951432185,0.047945724,270.125,1
0007-pdf.pdf.crypted,7.950933184,0.204898712,277.75,1
0007-pptx.pptx.crypted,7.953919308,0.181091024,253.75,1
0007-xls.xls.crypted,7.956656316,0.833633347,240.25,1
0007-xlsx.xlsx.crypted,7.960957855,0.189795197,216.75,1
0008-doc.doc.crypted,7.946367832,0.789885906,306,1
0008-docx.docx.crypted,7.956674133,0.34615562,238.875,1
0008-jpg-fromweb.jpg.crypted,7.951583168,0.27439777,277.25,1
0008-pdf.pdf.crypted,7.960089807,0.387640184,229.5,1
0008-pptx.pptx.crypted,7.956724942,0.123283879,246.625,1
0008-xls.xls.crypted,7.948518658,0.118586659,290.375,1
0008-xlsx.xlsx.crypted,7.950969185,0.433974658,279.25,1
0009-doc.doc.crypted,7.960219072,0.79448053,222.5,1
0009-docx.docx.crypted,7.9509237,0.85224652,281.125,1
0009-jpg-fromweb.jpg.crypted,7.952371653,0.463409401,268.5,1
0009-pdf.pdf.crypted,7.955039491,0.407328734,253.125,1
0009-pptx.pptx.crypted,7.957930081,0.1353385,239.75,1
0009-xls.xls.crypted,7.959633262,0.033803622,227.875,1
0009-xlsx.xlsx.crypted,7.952139296,0.267311978,270,1
0010-doc.doc.crypted,7.952104642,0.55571193,269.25,1
0010-docx.docx.crypted,7.959068525,0.979409721,228.625,1
0010-jpg-fromweb.jpg.crypted,7.953161199,0.082316943,265.625,1
0010-pdf.pdf.crypted,7.95234155,0.533037711,266.875,1
0010-pptx.pptx.crypted,7.941668004,0.586498038,323.25,1
0010-xls.xls.crypted,7.945114234,0.949065944,315.625,1
0010-xlsx.xlsx.crypted,7.957014856,0.925786985,240.875,1
0011-doc.doc.crypted,7.950529894,0.261670509,283.875,1
0011-docx.docx.crypted,7.961150542,0.708853089,217.875,1
0011-jpg-fromweb.jpg.crypted,7.956737004,0.421191789,241.75,1
0011-pdf.pdf.crypted,7.954941736,0.674814039,250.75,1
0011-pptx.pptx.crypted,7.956077703,0.406620367,250,1
0011-xls.xls.crypted,7.952557398,0.443305828,265.625,1
0011-xlsx.xlsx.crypted,7.948685213,0.09994333,291.25,1
0012-doc.doc.crypted,7.958906491,0.522515279,233.5,1
0012-docx.docx.crypted,7.95631103,0.785608414,248,1
0012-jpg-fromweb.jpg.crypted,7.94828937,0.670512175,288.5,1
0012-pdf.pdf.crypted,7.952365645,0.540313521,270.625,1
0012-pptx.pptx.crypted,7.957552839,0.437345271,231.25,1
0012-xls.xls.crypted,7.955185661,0.119618864,254.875,1
0012-xlsx.xlsx.crypted,7.957266377,0.162587989,238.75,1
0013-doc.doc.crypted,7.954542942,0.014702957,255.25,1
0013-docx.docx.crypted,7.949225506,0.375678129,288.25,1
0013-jpg-fromweb.jpg.crypted,7.964066612,0.755759266,201,1
0013-pdf.pdf.crypted,7.958639507,0.827564161,231.875,1
0013-pptx.pptx.crypted,7.949643979,0.084088923,282.25,1
0013-xls.xls.crypted,7.952780874,0.488752161,267.125,1
0013-xlsx.xlsx.crypted,7.953486659,0.756672427,259.875,1
0014-doc.doc.crypted,7.960291277,0.921004586,223,1
0014-docx.docx.crypted,7.950280972,0.030563205,274.5,1
0014-jpg-fromweb.jpg.crypted,7.954776996,0.871485509,253.625,1
0014-pdf.pdf.crypted,7.951999079,0.247935475,269.125,1
0014-pptx.pptx.crypted,7.958498004,0.748460158,228.75,1
0014-xls.xls.crypted,7.950786535,0.004313924,278.25,1
0014-xlsx.xlsx.crypted,7.955326658,0.351175683,252.625,1
0015-doc.doc.crypted,7.957476019,0.459650465,241,1
0015-docx.docx.crypted,7.955245272,0.773999785,253.625,1
0001-html.html,5.379434156,1.19E-47,27151.875,0
0002-html.html,5.320542012,0.994126005,29529.375,0
0003-html.html,5.31851797,0.975086609,29584.375,0
0004-html.html,5.320385684,0.994621742,29546.375,0
0005-html.html,5.32285338,0.995483943,29458.875,0
0006-html.html,5.321527376,0.981781368,29470.125,0
0007-html.html,5.320381712,0.995526907,29513.5,0
0008-html.html,5.093005857,1.84E-57,37141.75,0
0009-html.html,5.321781724,0.989642881,29509.125,0
0010-html.html,5.437036686,0.001679646,29509.5,0
0011-html.html,5.415250645,0.077939167,29797.25,0
0012-html.html,5.416582666,6.61E-21,24588.125,0
0013-html.html,5.402488635,9.03E-20,24977.5,0
0014-html.html,5.396979052,7.32E-18,25076.75,0
0015-html.html,5.410338728,1.11E-22,24618.75,0
0016-html.html,5.406831831,1.84E-20,24883.5,0
0017-html.html,5.400580453,1.29E-20,24907.125,0
0018-html.html,5.402476444,1.07E-20,24984.875,0
0019-html.html,5.405849324,5.53E-20,24804.5,0
0020-html.html,5.394698758,5.30E-21,25080,0
0021-html.html,5.179783855,2.28E-09,33552,0
0022-html.html,5.138711482,1.64E-08,33442.25,0
0023-html.html,5.094532771,6.27E-206,43093.375,0
0024-html.html,4.962838493,7.84E-202,43520.375,0
0025-html.html,5.016665894,2.15E-157,39993.625,0
0026-html.html,5.396204199,2.42E-10,28336.5,0
0027-html.html,5.073375844,6.21E-219,43425.625,0
0028-html.html,5.077344937,3.57E-117,37129,0
0029-html.html,4.985221336,1.64E-179,41678,0
0030-html.html,5.041240897,4.94E-124,38735.375,0
0031-html.html,4.960334251,4.42E-222,43907.875,0
0032-html.html,5.397605805,3.76E-10,28222,0
0033-html.html,5.041500431,2.60E-116,37679.25,0
0034-html.html,4.844286207,3.28E-274,53935.375,0
0035-html.html,5.004194519,1.05E-125,39747.25,0
0036-html.html,5.033134984,1.06E-100,37934,0
0037-html.html,5.021270127,2.54E-167,40497.75,0
0038-html.html,5.006558065,1.92E-156,40409.5,0
0039-html.html,5.038154851,2.22E-05,37262.25,0
0040-html.html,4.991570817,7.82E-20,39601.125,0
0041-html.html,4.798595232,0,57528.25,0
0042-html.html,5.091200234,2.43E-114,36434.625,0
0043-html.html,4.994566304,2.70E-104,39291.125,0
0044-html.html,5.025605057,9.86E-106,37829,0
0045-html.html,4.823630141,0,56295.375,0
0046-html.html,5.104392298,9.40E-193,41854.25,0
0047-html.html,4.985553198,1.72E-146,40327.75,0
0048-html.html,4.97037754,1.87E-185,42496.75,0
0049-html.html,4.818585931,0,56410.125,0
0050-html.html,4.979827487,8.32E-184,42043.75,0
0051-html.html,5.047888041,4.68E-148,39012.375,0
0052-html.html,4.980781827,1.45E-181,42645.625,0
0053-html.html,5.012323956,5.79E-147,39936,0
0054-html.html,5.348901633,4.01E-25,27702,0
0055-html.html,4.809634238,0,57830.375,0
0056-html.html,4.987866152,3.70E-163,41683,0
0057-html.html,5.003774257,6.16E-133,38940.625,0
0058-html.html,4.829758525,0,60477.625,0
0059-html.html,4.859718754,4.18E-273,53008.375,0
0060-html.html,5.392666483,2.43E-10,28466.375,0
0061-html.html,5.007730397,1.47E-101,38310.375,0
0062-html.html,4.975312198,4.03E-181,42684.875,0
0063-html.html,4.86346536,3.48E-277,53407.625,0
0064-html.html,4.847570585,3.22E-273,53803.125,0
0065-html.html,5.034957419,4.97E-128,37912.375,0
0066-html.html,4.837763728,1.35E-287,55617.75,0
0067-html.html,5.030300222,3.25E-160,39816.375,0
0068-html.html,4.979645083,1.57E-191,42613,0
0069-html.html,5.070178916,1.22E-124,37323.375,0
0070-html.html,4.8460277,6.94E-273,53495.25,0
0071-html.html,5.024027639,6.15E-177,41229,0
0072-html.html,4.980754003,4.38E-193,42598.375,0
0073-html.html,4.823903654,0,56069.75,0
0074-html.html,4.976784738,3.97E-157,41191.625,0
0075-html.html,5.063679511,3.70E-225,44414,0
0076-html.html,5.01090806,3.93E-113,39047.75,0
0077-html.html,4.662944753,0,98267.125,0
0078-html.html,4.959464,6.02E-218,43730.125,0
0079-html.html,4.958282263,1.40E-218,43989.125,0
0080-html.html,5.088801229,1.86E-108,36672.5,0
0081-html.html,5.076793717,5.08E-140,38439,0
0082-html.html,5.609182417,2.45E-05,21645,0
0083-html.html,4.988969947,2.09E-224,43698.625,0
0084-html.html,5.004533137,1.39E-11,40545.875,0
0085-html.html,5.058538287,1.39E-139,38478.25,0
0086-html.html,5.253263189,2.34E-15,31644.375,0
0087-html.html,5.287563353,1.40E-25,31150.375,0
0088-html.html,5.041398764,1.54E-153,39444.875,0
0089-html.html,5.070447402,6.28E-116,37629.25,0
0090-html.html,4.822288714,0,56375.75,0
0091-html.html,5.018819685,2.41E-145,39471.75,0
0092-html.html,4.998102065,1.00E-131,39416.125,0
0093-html.html,5.029066854,3.04E-113,38167.875,0
0094-html.html,5.234500303,8.94E-52,36774.875,0
0095-html.html,5.11213893,1.78E-132,36087.25,0
0096-html.html,5.042192214,7.60E-126,37848,0
0097-html.html,4.978239493,7.72E-192,42621.75,0
0098-html.html,5.044715917,1.10E-120,37835.125,0
0099-html.html,5.061518187,1.17E-98,36874.25,0
0100-html.html,5.057240727,2.61E-149,39197.375,0
0001-ics.ics,5.209923261,2.67E-12,12762.24223,0
0002-ics.ics,5.429035442,2.48E-13,11046.13287,0
0003-ics.ics,5.546130172,4.46E-09,3353.143941,0
0004-ics.ics,5.576849098,5.99E-10,2347.432528,0
0005-ics.ics,5.516822283,1.27E-11,5180.592321,0
0006-ics.ics,5.191199742,2.05E-08,13364.89037,0
0007-ics.ics,5.329843828,3.07E-16,14963.36284,0
0008-ics.ics,5.665234877,5.27E-13,2351.385728,0
0009-ics.ics,5.365436746,1.80E-14,13499.60518,0
0010-ics.ics,5.373018779,3.85E-11,7910.740141,0
0011-ics.ics,5.335678162,2.09E-32,33165.25,0
0012-ics.ics,5.412869468,2.02E-10,6121.910384,0
0013-ics.ics,5.323675815,8.45E-13,9322.414853,0
0014-ics.ics,5.506890522,1.93E-12,4389.162511,0
0015-ics.ics,5.374380969,2.74E-29,23953.9088,0
0016-ics.ics,5.21480105,1.30E-09,14727.96398,0
0017-ics.ics,5.40419468,1.06E-09,6616.966304,0
0018-ics.ics,5.198233515,2.84E-13,15518.57692,0
0019-ics.ics,5.440566984,5.20E-37,29219,0
0020-ics.ics,5.547651851,9.08E-09,3072.878514,0
0021-ics.ics,5.307985286,4.64E-32,34245,0
0022-ics.ics,5.48546533,2.79E-15,5478.059018,0
0023-ics.ics,5.199065568,3.22E-15,27806.30136,0
0024-ics.ics,5.459819606,7.35E-10,5307.928938,0
0025-ics.ics,5.271497616,2.48E-26,35526.25,0
0026-ics.ics,5.37371281,1.84E-33,31689.375,0
0027-ics.ics,5.238559029,9.81E-09,10587.83084,0
0028-ics.ics,5.401098848,1.65E-11,6070.895377,0
0029-ics.ics,5.448572637,2.60E-18,10476.1373,0
0030-ics.ics,5.346673514,1.52E-10,8318.029101,0
0031-ics.ics,5.279805591,1.56E-24,36566.625,0
0032-ics.ics,5.425754891,5.54E-12,5873.884779,0
0033-ics.ics,5.354475862,2.10E-37,32860.125,0
0034-ics.ics,5.392523204,2.67E-06,6855.131299,0
0035-ics.ics,5.395170221,1.39E-22,19299.4842,0
0036-ics.ics,5.211036502,9.41E-09,13851.32245,0
0037-ics.ics,5.344275713,7.99E-38,33505.625,0
0038-ics.ics,5.241218899,2.90E-13,14675.30515,0
0039-ics.ics,5.396525647,1.30E-39,32288.125,0
0040-ics.ics,5.629733656,5.86E-12,1961.071429,0
0041-ics.ics,5.328920752,1.17E-35,32814.875,0
0042-ics.ics,5.327411571,4.47E-11,10369.91219,0
0043-ics.ics,5.159564596,3.52E-09,15596.47531,0
0044-ics.ics,5.515444038,5.56E-11,4418.023948,0
0045-ics.ics,5.125527671,1.08E-22,41451.625,0
0046-ics.ics,5.594143781,1.72E-07,3040.205397,0
0047-ics.ics,5.456885229,2.29E-39,28605.75,0
0048-ics.ics,5.266130559,1.37E-14,13099.37171,0
0049-ics.ics,5.644064594,4.70E-11,1990.42184,0
0050-ics.ics,5.380586918,1.21E-12,8885.36805,0
0051-ics.ics,5.585159511,5.13E-26,8305.04457,0
0052-ics.ics,5.454682007,1.16E-11,5310.210821,0
0053-ics.ics,5.331826503,5.40E-30,33506,0
0054-ics.ics,5.285073337,3.48E-10,12690.83365,0
0055-ics.ics,5.443825658,3.04E-32,24902.11612,0
0056-ics.ics,5.602961089,6.25E-12,2718.418689,0
0057-ics.ics,5.311997099,1.01E-20,24223.16662,0
0058-ics.ics,5.610302022,2.36E-11,2513.554348,0
0059-ics.ics,5.610677013,4.43E-12,1842.397049,0
0060-ics.ics,5.321130563,1.96E-10,8112.617219,0
0061-ics.ics,5.360106344,1.45E-26,32287.25,0
0062-ics.ics,5.62337547,4.50E-12,2210.441909,0
0063-ics.ics,5.322359181,5.13E-27,34194.75,0
0064-ics.ics,5.342071569,2.16E-11,8278.57538,0
0065-ics.ics,5.343233194,7.65E-25,32875.125,0
0066-ics.ics,5.303576799,2.36E-09,10537.66155,0
0067-ics.ics,5.380438725,1.61E-45,31218.5,0
0068-ics.ics,5.300650884,5.29E-11,10901.36974,0
0069-ics.ics,5.23971923,6.38E-34,37114.125,0
0070-ics.ics,5.411758122,1.08E-15,11714.99208,0
0071-ics.ics,5.211488775,9.84E-11,13222.35043,0
0072-ics.ics,5.328172683,3.60E-13,10586.35379,0
0073-ics.ics,5.386903934,4.95E-27,27314.78977,0
0074-ics.ics,5.422242108,4.99E-13,6949.732823,0
0075-ics.ics,5.234421142,2.88E-22,37815.125,0
0076-ics.ics,5.578246527,2.00E-09,3008.527778,0
0077-ics.ics,5.254543079,2.28E-21,35677.375,0
0078-ics.ics,5.267870631,4.79E-13,14375.57272,0
0079-ics.ics,5.376096745,1.60E-29,31105.125,0
0080-ics.ics,5.488484617,3.75E-12,4293.130038,0
0081-ics.ics,5.448256717,1.03E-32,28796.375,0
0082-ics.ics,5.264855511,3.27E-06,9696.239429,0
0083-ics.ics,5.177329904,1.09E-21,38169.5,0
0084-ics.ics,5.615068781,3.10E-12,2267.060309,0
0085-ics.ics,5.238033819,4.82E-27,36222.625,0
0086-ics.ics,5.579863449,3.73E-09,3374.028963,0
0087-ics.ics,5.362848103,9.53E-31,32850.375,0
0088-ics.ics,5.348667773,3.65E-09,7327.583045,0
0089-ics.ics,5.290556235,2.66E-34,36176.125,0
0090-ics.ics,5.592029131,1.70E-09,2424.286561,0
0091-ics.ics,5.184714071,4.91E-29,39169,0
0092-ics.ics,5.564196033,1.08E-19,9513.591547,0
0093-ics.ics,5.63996561,3.71E-10,1987.68933,0
0094-ics.ics,5.213649016,1.27E-11,12465.38402,0
0095-ics.ics,5.224490529,7.35E-22,37456.34536,0
0096-ics.ics,5.405046636,3.63E-12,6436.85494,0
0097-ics.ics,5.253108658,7.07E-26,36931.875,0
0098-ics.ics,5.576576044,6.25E-08,3517.4594,0
0099-ics.ics,5.415271122,1.89E-34,29722,0
0100-ics.ics,5.162534989,4.69E-12,16342.02756,0
0001-doc.doc.fun,7.951199385,0.010010882,269.75,1
0001-docx.docx.fun,7.95867452,0.364108173,231.625,1
0001-jpg-fromweb.jpg.fun,7.956365045,0.608805882,248.5,1
0001-pdf.pdf.fun,7.959832999,0.912207076,224.5,1
0001-pptx.pptx.fun,7.96058935,0.104353664,221,1
0001-xls.xls.fun,7.951205942,0.899117946,275.75,1
0001-xlsx.xlsx.fun,7.954665042,0.998547062,256.375,1
0002-doc.doc.fun,7.961316801,0.505917031,214.25,1
0002-docx.docx.fun,7.948971639,0.902214896,290.5,1
0002-jpg-fromweb.jpg.fun,7.958139637,0.940358942,240,1
0002-pdf.pdf.fun,7.952341739,0.55405549,268.75,1
0002-pptx.pptx.fun,7.952486209,0.341951765,266.625,1
0002-xls.xls.fun,7.958346625,0.387117319,230.625,1
0002-xlsx.xlsx.fun,7.956754479,0.051571701,239.75,1
0003-doc.doc.fun,7.95758917,0.06940362,242.625,1
0003-docx.docx.fun,7.960495498,0.222223231,221.75,1
0003-jpg-fromweb.jpg.fun,7.955053469,0.967437181,247.25,1
0003-pdf.pdf.fun,7.956478355,0.122137303,243.75,1
0003-pptx.pptx,6.370651346,0,87740.375,1
0003-xls.xls.fun,7.959093305,0.176860229,233.5,1
0003-xlsx.xlsx.fun,7.95203232,0.218256467,269.25,1
0004-doc.doc.fun,7.957444624,0.130583908,232.5,1
